ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0006520	cellular amino acid metabolic process	168/6417	347/17913	8.09747156414915e-07	4.30134921121256e-05	3.74457974266546e-05	PEPD/FOLH1/PSME4/MCCC1/SLC25A12/ASPG/EGLN3/IL4I1/OGDH/PSPH/NOS3/PARK7/GLYATL1/SCLY/FTCD/MCCC2/EARS2/FARS2/SMS/PSMA1/COMT/NAT8L/LARS2/ASRGL1/PIPOX/HGD/DARS/CTPS2/PSMA6/MTHFD1/ENOSF1/SARS2/GCLC/PFAS/ATP2B4/BCKDK/P4HB/PPA1/GLUD1/GOT2/NAGS/SHMT1/FARSB/HIBCH/GART/EEF1E1/PSMC2/PLOD3/GLDC/CTNS/SLC25A21/SLC7A6/GFPT2/VARS/DDAH1/PSMA5/PYCR2/NARS2/YARS2/PSMA3/CRYM/GCSH/PSMD12/PSME3/MRI1/ADI1/GGT5/PPM1K/ENOPH1/DDO/BCKDHB/TDH/PYCR3/IARS/PRDX4/ATP7A/GGT1/GAMT/PLOD1/ACADSB/SLC6A6/AADAT/DDC/ALDH4A1/CTPS1/KYAT3/EGLN1/TARS2/DARS2/PSMD4/IARS2/ALDH18A1/ACAD8/NAALAD2/APIP/RIMKLB/SDSL/ALDH6A1/DLST/ERO1A/HYKK/CLN3/PSMD11/FARSA/ASNSD1/ODC1/PSMD14/PSMD1/GCAT/UPB1/TST/SEPSECS/MTHFD2L/QDPR/HARS/RARS/LARS/PHYKPL/AARS2/PSMD5/RIMKLA/OAZ3/PSMB2/GCDH/BPHL/SLC7A2/PSMB7/ERO1B/MTR/ADSS/OAT/PSMC3/GSTZ1/PSMC6/MTHFS/PSMA4/TARSL2/ABAT/SRR/PSMC5/PSMD3/PSMC4/THNSL2/CAD/GLS/MARS2/PCYOX1/NFS1/PSMA7/ACY1/AMT/NIT2/PSMD6/PLOD2/PSMD2/CKMT2/SLC1A3/PSMB8/GNMT/ALDH5A1/PSMB1/DLD/AASS/SLC25A32/MTAP/SLC6A8/GLUD2/HSD17B10	168
BP	GO:0042073	intraciliary transport	34/6417	48/17913	8.31999656111329e-07	4.38209988367111e-05	3.81487799501537e-05	IFT140/WDR60/DYNLL1/IFT88/DYNC2H1/IFT81/IFT43/IFT74/WDR34/TUB/KIF3B/TRIP11/TTC21B/ICK/TRAF3IP1/IFT172/CLUAP1/IFT122/IFT80/TTC26/HSPB11/TCTEX1D2/SSX2IP/DYNLRB2/IFT20/DYNLL2/WDR35/TTC30B/IFT27/RABL2B/IFT57/IFT22/PCM1/RPGR	34
BP	GO:0060249	anatomical structure homeostasis	195/6417	413/17913	1.00271973553615e-06	5.23689340870352e-05	4.55902648443682e-05	ACACA/CROCC/PARN/TGFB1/LPCAT1/GAA/STK39/MUC6/RTEL1/GCNT2/MUC2/NPHP4/PINX1/ATR/ADAM8/TERT/PTGES3/SMG6/NOS3/PRKDC/RB1/CCT3/POLD1/MAPK1/ADD1/ADGRV1/PNKP/RAB3D/ALDOA/ATM/XRCC3/CDH23/NCS1/HOMER1/FGGY/POLA2/CACNA1D/TFRC/PPP1R10/EGFR/INAVA/PARP1/POLD3/SLX4/TERF2/DEF8/VPS54/MUC4/CCT6A/MAPK15/RECQL4/NCDN/LRRK1/CTSH/PTH1R/HSP90AA1/XRN1/WWTR1/PRDX1/NABP2/POLE/RAD51C/TSPOAP1/PCNA/DHX36/RFC1/HNRNPA2B1/SMC5/POLA1/TNKS1BP1/TUB/NF1/BARD1/CHMP4B/PDK4/ILDR2/EXO1/LIPA/RFC3/POLE2/RAD51/SOX9/TNFRSF11A/SIGLEC15/XRCC1/XRCC5/RIF1/XRCC6/DCP2/PKIB/HIST1H4H/AZGP1/RFC2/MYC/WRN/LDB1/SPATA7/ZG16B/CORO1A/TEN1/SNX10/TMEM64/ABCA4/NEK7/HNRNPU/DNA2/BBS1/POC1B/ATP2B1/HIST4H4/PRIM1/BRCA2/BLM/SMG1/NOD2/RAD51D/RPA1/WRAP53/CTC1/SMC6/CCT7/MKKS/CCT8/CCDC66/IQCB1/KIAA1211/LOX/CCT5/TCP1/MAK/HSP90AB1/IL20RA/MAP3K4/SMO/NBN/SCX/SYK/GNL3L/DKC1/HOMER2/TNKS2/USH1G/TULP1/FOXC1/SMG5/EXOSC10/RPA2/CSF1/FH/DCLRE1B/NANOS1/FEN1/TPP1/CCT2/PTPN11/RFC5/BBS10/P2RX7/MDM1/APEX1/CFL2/TYRO3/MAP1A/PIF1/MKS1/PLEKHM1/NAPSA/CCNE1/POLE4/SMARCAL1/POTEF/SP100/PARP3/IL20RB/CTNNB1/RFC4/CHMP2B/GAR1/F2R/FBXO4/WDR36/RAD50/HIST1H4J/LCA5/HIST1H4I/HIST1H4E/PIP/AKR1B1/POLD2/POT1/CDK5/CCNE2/TERF1/POLE3/MTM1	195
BP	GO:0009132	nucleoside diphosphate metabolic process	84/6417	153/17913	1.04022936940299e-06	5.38752127569966e-05	4.69015698134331e-05	PRKAG2/PFKL/DLG2/NUP153/NCOR1/SLC25A12/PFKP/OGDH/AK4/NUP62/ENTPD5/ALDOA/POM121/PFKFB3/INSR/NUP88/CASK/NUP210/AK2/NME7/NME4/LDHA/NUP58/GALK1/POM121C/AK3/PGK1/HK1/NUP93/HK2/CMPK1/NUP107/AK7/GPI/DLG1/NUP43/MLXIPL/AAAS/ENO1/NDC1/NUDT5/NUP37/ADPGK/NUP85/DTYMK/PFKFB4/NUDT9/NUP205/ENTPD4/OGT/MAGI3/PFKFB2/PKM/AK9/NUP133/TPR/TIGAR/NUDT7/NME1/SEH1L/RANBP2/RAE1/NUP155/NUP42/NUP188/NUDT18/NUP214/PRKAA2/PGM1/IGF1/TPI1/ENO2/GPD1/P2RX7/ENO3/NUP35/CMPK2/NUP50/NME6/NUDT16/NUP54/NME5/PRXL2C/PFKFB1	84
BP	GO:0008380	RNA splicing	206/6417	440/17913	1.05848144647336e-06	5.43674561143133e-05	4.73300968670992e-05	THRAP3/RBFOX3/ELAVL1/RSRC1/THOC2/SRPK2/CPSF1/SNRNP40/SF3B3/MTREX/PTBP1/HNRNPM/SETX/LSM4/CCAR1/WT1/CELF1/PRPF6/DHX15/FAM172A/DDX46/RBMX/AHNAK/POLR2F/DDX39A/CLNS1A/NSRP1/HNRNPH1/SRRT/CSTF3/SYMPK/SNRNP70/RBM38/ZBTB8OS/CLK2/DHX9/FUS/SNRPD1/TXNL4A/SUGP1/U2AF2/KHSRP/RRP1B/MBNL1/MFAP1/USP4/USP49/SRSF11/RBM8A/TSEN54/SCAF1/SUGP2/IWS1/DDX1/PPP4R2/CDC5L/SRSF3/LSM5/HNRNPA2B1/KHDRBS3/NONO/RBM10/RALY/PRMT7/CTNNBL1/PRPF19/AQR/LINC01715/PPP1R8/CPSF2/SRSF5/DHX38/TXNL4B/DDX5/LUC7L3/RBM42/GEMIN7/GEMIN6/ZNF638/SON/U2SURP/POLR2B/SREK1/SYNCRIP/CCAR2/NCBP1/NOL3/DDX17/NCBP2/RNPC3/RBMXL1/ZNF326/SF3A3/HNRNPU/SFPQ/SCNM1/PRPF38A/WDR77/HSPA8/MAGOHB/SCAF11/WBP4/NOVA1/PRMT5/METTL3/CELF6/SNRPA1/THOC6/ESRP2/EFTUD2/CDK12/POLR2A/CWC25/HNRNPA3/TIA1/PPIL3/SRSF6/TSEN2/TRA2B/POLR2H/REST/YTHDC1/PIK3R1/GEMIN5/SNRNP48/LSM2/PRPF4B/DDX39B/DHX16/PPIL1/TRA2A/WEE2-AS1/CDK13/PRPF4/ELAVL2/SMU1/UPF3B/NCBP2L/THOC5/FASTK/SRSF10/KDM1A/HNRNPR/TARDBP/DNAJC8/SF3B4/ZRANB2/SNRPE/BCAS2/TTF2/TSEN15/IVNS1ABP/RBM17/HNRNPH3/TRPT1/POLR2G/ZCRB1/SNRNP35/WBP11/GTF2F2/PABPN1/SNUPN/FAM98B/PDCD7/SNRNP25/GEMIN4/SRSF2/SUPT6H/SRSF1/C1QBP/EIF4A3/ALYREF/RNU6-2/GPATCH1/SNRNP27/CWC22/GCFC2/POLR2D/HNRNPLL/SRSF7/PRPF40A/CPSF3/SNRPB2/CRNKL1/U2AF1/RTCB/RBM15B/DBR1/THOC7/FRG1/LSM6/THOC3/PPWD1/SRPK1/SF3B5/RBM28/VIRMA/TGS1/PSIP1/HNRNPK/HNRNPH2/HTATSF1/RBMX2/GEMIN8/MBNL3/FMR1	206
BP	GO:0043547	positive regulation of GTPase activity	164/6417	339/17913	1.15654074299316e-06	5.89172189975614e-05	5.12909354528459e-05	RASA3/TBCD/ABR/RGS12/AGRN/SIPA1L3/ARHGEF10/ARHGAP39/SCRIB/MYO9B/TSC2/IQSEC1/RAP1GAP2/ARHGAP10/SRGAP3/STXBP5L/TIAM1/RAP1GAP/ARHGAP45/ARHGEF1/ARHGAP8/DAB2IP/FAM13A/RIN2/ARAP1/TIAM2/STARD13/ANKRD27/DOCK1/MYO9A/RALBP1/ARHGEF10L/GDI2/NPRL3/APC2/ACAP3/SGSM3/EVI5L/RAP1A/ARHGEF12/PICALM/SRGAP1/RALGAPA1/ARHGAP27/GMIP/SOS1/RAPGEF6/DOCK4/OPHN1/ARHGAP4/ARHGAP21/ARHGAP22/PLXNB1/SYNGAP1/CHN2/DOCK7/EVI5/HACD3/RALGAPA2/PLCB1/ASAP1/TBC1D24/RANGAP1/SGSM2/RGL3/ADAP2/DOCK8/USP6NL/CORO1C/DOCK9/SYDE1/RASAL3/MAP4K4/STARD8/PLEKHG6/SEMA4D/LIMS1/ARHGAP42/NF1/VAV3/ARHGEF19/NET1/ITGB1/RIN1/RIC8B/PGAM5/RASGRF1/PLEKHG4/LLGL1/RGS9/PREX1/ECT2/F2RL1/RASA1/GNAQ/ARRB1/ARHGAP23/SMAP2/ARHGAP17/ACAP1/PKP4/CCDC125/SNX9/ARHGEF11/GRHL3/DENND1B/DEPDC1/ARHGAP12/ARHGAP32/CDC42EP2/ARHGAP1/DNM1L/ARHGAP11B/ELMOD3/RANBP2/SEC23B/ARHGAP31/ARAP2/FAM13B/LARS/ARHGAP18/STXBP5/AFDN/SNX13/ARFGEF1/GARNL3/CDKL5/ARHGAP28/NEDD9/AGAP2/ARHGDIG/MAPRE2/ALS2CL/SFRP1/ARHGAP30/RGS5/CHML/AGAP4/RAB11FIP2/RSU1/AGAP5/RIC8A/ARFGAP2/RAPGEF3/EIF5/ARHGAP11A/PREB/RGPD6/ALS2/DEPDC5/RANBP1/NUP50/NPRL2/RASA2/ELMOD2/F2R/DEPDC1B/EZH2/PREX2/RIC1/ARHGEF6/DOCK11/OCRL/RP2	164
BP	GO:2001252	positive regulation of chromosome organization	91/6417	169/17913	1.17758846122174e-06	5.95017259064482e-05	5.17997834033355e-05	PRKD1/CTBP1/PARN/TGFB1/AUTS2/RTEL1/ATR/GATA3/DNMT1/RB1/CCT3/BRCA1/MAPK1/PNKP/ATM/PPHLN1/ATF7IP/PPP1R10/RPS6KA4/SLX4/RUVBL2/CCT6A/MAPK15/PHF19/TET1/SPHK2/PRDM12/MUC1/NABP2/LIG4/BECN1/DHX36/PAXIP1/HNRNPA2B1/SMC5/MIER1/EED/RTF1/XRCC5/RIF1/PKIB/C6orf89/OGT/ARRB1/CTR9/NEK7/HNRNPU/SFPQ/TPR/SLF2/UBE2N/KAT2A/CCT7/CCT8/TASOR/ISL1/CCT5/TCP1/MAP3K4/MYB/NBN/DKC1/FOXP3/TNKS2/WDR61/PIH1D1/KDM1A/PINK1/FEN1/DDX11/ESPL1/CCT2/MPHOSPH8/BRD7/TRIM28/ZNF304/PAF1/DNMT3B/SMARCB1/MORC2/CTNNB1/SLF1/FBXO4/H2AFY/RAD50/NELFE/POT1/TERF1/CDK9/RNF20/FMR1	91
BP	GO:0007098	centrosome cycle	65/6417	112/17913	1.30303426997979e-06	6.53093386122934e-05	5.68556549040417e-05	ARHGEF10/CROCC/SDCCAG8/C2CD3/CENPJ/BRCA1/NUP62/CEP72/WDR62/XRCC3/CHD3/HAUS7/SLC16A1/CHMP3/CEP250/CNTLN/USP33/KIF11/RBM14/CEP295/CCNF/TRIM37/CKAP5/XPO1/CHMP4B/KIF3B/NUBP1/KIAA0753/CEP192/ROCK2/UBXN2B/HAUS6/CHMP1A/KAT2B/CDK1/CHORDC1/CHEK1/BRCA2/PCLAF/CCP110/KAT2A/CEP76/GEN1/CEP135/XRCC2/NIN/SSX2IP/SASS6/CDK2/MDM1/CNTROB/VPS4B/HAUS1/HAUS5/ATF5/RAB6C/SGO1/CTNNB1/CHMP2B/PKD2/PLK4/MAP9/CETN3/PCM1/TMEM67	65
BP	GO:0048285	organelle fission	187/6417	395/17913	1.3335540252046e-06	6.63043061331725e-05	5.77218331751715e-05	MAD1L1/SUN1/STAG1/ARHGEF10/INF2/TGFB1/CLASP1/RAD51B/WRAP73/TEX14/PINX1/TACC3/NUSAP1/RB1/NUP62/ATM/XRCC3/KPNB1/SPIRE2/INSR/KIFC1/CENPF/FANCA/CHMP6/CDC25C/UBR2/NEK6/PDS5B/NCAPH/BNIP3/NCAPD2/EPS8/HSPA2/PRC1/PLCB1/CLASP2/PDS5A/MCMDC2/TEX15/MAPK15/DIS3L2/SMPD3/PDGFB/C11orf80/KNSTRN/CENPX/FGF8/KIF11/NCAPD3/SH2B1/RAD51C/CDC27/PRKAR1A/BECN1/CALR/CCDC155/SPDYA/CHEK2/FANCD2/TRIP13/SMC5/AAAS/PSMG2/OBSL1/CHMP4B/KIF3B/FIGNL1/NDC1/ASPM/KIF20B/INCENP/PDE3A/INO80/BUB1B/MYO19/CDC6/CEP192/PEX11G/TDRD12/SPAST/USP16/SMC4/TENT4A/FIS1/UBXN2B/WASHC5/RAD54B/DHODH/CNTD1/L3MBTL1/CHMP1A/SPHK1/KLHL22/NCAPH2/MSX1/MUL1/KIF14/HNRNPU/TDRKH/TPR/SLF2/TUBB8/SMC3/BCCIP/ANAPC15/CATSPERZ/CHEK1/KNTC1/DNM1L/BRCA2/MLH3/PRMT5/DDHD1/PEX11A/DERPC/RAD51D/MIS12/SEH1L/GEN1/TGFA/SGO2/SYCP2/MEI1/DYNC1LI1/MLH1/OPA1/CENPE/RAD1/PHIP/FBXO5/CDK13/STAG3/RRS1/MYBL1/APC/SYCE2/MYBL2/PDGFRB/CENPS/PINK1/CCSAP/PEX11B/AGO4/ZWINT/MKI67/ZW10/IGF1/ESPL1/RAN/RGCC/CHAMP1/CHMP4A/VPS35/SPAG5/UBB/PSMC3IP/P3H4/VPS4B/NDC80/ACTR2/MTFP1/PDXP/SGO1/NME6/CEP97/NAA50/CHMP2B/MAD2L1/MAP9/NCAPG/BTC/SLF1/SPDL1/SLC25A46/H2AFY/RAD50/KIF4B/HSPA1B/CUL9/CHMP7/DSCC1/MTBP/TERF1/SMC2/NAA10/SMC1A/KIF4A	187
BP	GO:0009127	purine nucleoside monophosphate biosynthetic process	93/6417	174/17913	1.3900043539885e-06	6.80226540160512e-05	5.92177569788716e-05	PRKAG2/PFKL/ADK/TGFB1/NUP153/NCOR1/SLC25A12/PFKP/OGDH/AK4/NUP62/ENTPD5/ALDOA/POM121/PAICS/PFKFB3/INSR/ADSL/NUP88/NUP210/AK2/PARP1/LDHA/NUP58/GALK1/ATIC/POM121C/AK3/PGK1/HK1/NUP93/PFAS/SPHK2/HK2/ATP5F1B/NUP107/GPI/ATP5PF/GART/NUP43/SLC25A13/MLXIPL/AAAS/ATP5F1A/ENO1/NDC1/UQCC3/NUP37/ADPGK/NUP85/PFKFB4/NUP205/OGT/PFKFB2/PKM/AK9/NUP133/ATP5PB/TPR/ATP5F1C/TIGAR/DMAC2L/SEH1L/RANBP2/RAE1/NUP155/NUP42/IMPDH1/NUP188/VCP/APRT/NUP214/PRKAA2/PINK1/PGM1/ADSS/IGF1/TPI1/ENO2/GPD1/P2RX7/ENO3/ATP5MC1/NUP35/ATP5MC3/NUP50/IMPDH2/NUP54/ATPSCKMT/DNAJC30/PRXL2C/HPRT1/PFKFB1	93
BP	GO:0009168	purine ribonucleoside monophosphate biosynthetic process	93/6417	174/17913	1.3900043539885e-06	6.80226540160512e-05	5.92177569788716e-05	PRKAG2/PFKL/ADK/TGFB1/NUP153/NCOR1/SLC25A12/PFKP/OGDH/AK4/NUP62/ENTPD5/ALDOA/POM121/PAICS/PFKFB3/INSR/ADSL/NUP88/NUP210/AK2/PARP1/LDHA/NUP58/GALK1/ATIC/POM121C/AK3/PGK1/HK1/NUP93/PFAS/SPHK2/HK2/ATP5F1B/NUP107/GPI/ATP5PF/GART/NUP43/SLC25A13/MLXIPL/AAAS/ATP5F1A/ENO1/NDC1/UQCC3/NUP37/ADPGK/NUP85/PFKFB4/NUP205/OGT/PFKFB2/PKM/AK9/NUP133/ATP5PB/TPR/ATP5F1C/TIGAR/DMAC2L/SEH1L/RANBP2/RAE1/NUP155/NUP42/IMPDH1/NUP188/VCP/APRT/NUP214/PRKAA2/PINK1/PGM1/ADSS/IGF1/TPI1/ENO2/GPD1/P2RX7/ENO3/ATP5MC1/NUP35/ATP5MC3/NUP50/IMPDH2/NUP54/ATPSCKMT/DNAJC30/PRXL2C/HPRT1/PFKFB1	93
BP	GO:0000280	nuclear division	171/6417	357/17913	1.51654718336964e-06	7.33468825276446e-05	6.38528138530877e-05	MAD1L1/SUN1/STAG1/ARHGEF10/TGFB1/CLASP1/RAD51B/WRAP73/TEX14/PINX1/TACC3/NUSAP1/RB1/NUP62/ATM/XRCC3/KPNB1/SPIRE2/INSR/KIFC1/CENPF/FANCA/CHMP6/CDC25C/UBR2/NEK6/PDS5B/NCAPH/NCAPD2/EPS8/HSPA2/PRC1/PLCB1/CLASP2/PDS5A/MCMDC2/TEX15/MAPK15/DIS3L2/SMPD3/PDGFB/C11orf80/KNSTRN/CENPX/FGF8/KIF11/NCAPD3/SH2B1/RAD51C/CDC27/PRKAR1A/BECN1/CALR/CCDC155/SPDYA/CHEK2/FANCD2/TRIP13/SMC5/AAAS/PSMG2/OBSL1/CHMP4B/KIF3B/FIGNL1/NDC1/ASPM/KIF20B/INCENP/PDE3A/INO80/BUB1B/CDC6/CEP192/TDRD12/SPAST/USP16/SMC4/TENT4A/UBXN2B/WASHC5/RAD54B/CNTD1/L3MBTL1/CHMP1A/SPHK1/KLHL22/NCAPH2/MSX1/KIF14/HNRNPU/TDRKH/TPR/SLF2/TUBB8/SMC3/BCCIP/ANAPC15/CATSPERZ/CHEK1/KNTC1/BRCA2/MLH3/PRMT5/DERPC/RAD51D/MIS12/SEH1L/GEN1/TGFA/SGO2/SYCP2/MEI1/DYNC1LI1/MLH1/CENPE/RAD1/PHIP/FBXO5/CDK13/STAG3/RRS1/MYBL1/APC/SYCE2/MYBL2/PDGFRB/CENPS/CCSAP/AGO4/ZWINT/MKI67/ZW10/IGF1/ESPL1/RAN/RGCC/CHAMP1/CHMP4A/SPAG5/UBB/PSMC3IP/P3H4/VPS4B/NDC80/ACTR2/PDXP/SGO1/NME6/CEP97/NAA50/CHMP2B/MAD2L1/MAP9/NCAPG/BTC/SLF1/SPDL1/H2AFY/RAD50/KIF4B/HSPA1B/CUL9/CHMP7/DSCC1/MTBP/TERF1/SMC2/NAA10/SMC1A/KIF4A	171
BP	GO:0000726	non-recombinational repair	54/6417	89/17913	1.52240512406535e-06	7.33468825276446e-05	6.38528138530877e-05	PRKDC/BRCA1/BABAM2/ATM/RAD52/POLQ/SHLD1/HERC2/SLX4/RNF168/LIG4/TP53BP1/PAXIP1/UBE2V2/POLA1/PRPF19/BARD1/RBBP8/XRCC1/XRCC5/RIF1/XRCC6/HIST1H4H/SMCHD1/OGG1/SHLD2/HIST4H4/UBE2N/ATP23/NUDT16L1/WRAP53/PSMD14/SETMAR/MLH1/MDC1/RNF8/NBN/REXO4/DCLRE1C/DTX3L/CYREN/H2AFX/KDM4D/PARP3/PARP9/ABRAXAS1/XRCC4/RAD50/MRNIP/HIST1H4J/HIST1H4I/HIST1H4E/BRCC3/USP51	54
BP	GO:1901987	regulation of cell cycle phase transition	215/6417	464/17913	1.5626060621306e-06	7.47045898164743e-05	6.50347786182289e-05	MAD1L1/RPTOR/TAOK3/NACC2/PCNT/SFI1/TGFB1/PSME4/AKT1/CLASP1/RAD51B/TEX14/PINX1/CRADD/TERT/PRKDC/TMOD3/RB1/SDCCAG8/DYNLL1/CENPJ/BRCA1/CCND1/CEP72/NINL/PIDD1/ANAPC5/BABAM2/ATM/TMEM14B/XRCC3/CARM1/PSMA1/RBL2/CENPF/KANK2/PRMT2/UBE2E1/CDC25C/NEK6/HAUS7/EGFR/PRMT1/CDC14B/STOX1/PSMA6/HSPA2/TAOK2/PLCB1/SENP2/ANKRD17/MAPK15/ANAPC2/DYNC1H1/EIF4G1/ATP2B4/HSP90AA1/CEP250/HYAL1/CDKN2C/MUC1/RDX/ANAPC7/RFWD3/CDK10/RAD51C/STXBP4/CDC27/PCNA/GTSE1/CHEK2/TRIP13/HMMR/RIPK1/PSMC2/GPNMB/YWHAG/PAXIP1/AKAP9/DDX3X/TNKS1BP1/CKAP5/GLI1/PSMG2/TUBA4A/PSMA5/BTRC/WEE1/TFDP1/PSMA3/RPS27L/INO80/BUB1B/TICRR/CDC6/PSMD12/PSME3/CEP192/CTDSP1/DDRGK1/ADAMTS1/DONSON/FAM107A/CNOT6/FBXL7/FGFR1OP/PLAGL1/CUL1/HAUS6/NAE1/KLHL22/CDC73/KIF14/DYRK3/PSMD4/CLSPN/TPR/CDK1/UBE2D1/ANAPC15/CHEK1/KNTC1/CDK4/CDC16/BLM/E2F4/CCP110/PSMD11/CTC1/CDK5RAP3/CEP76/TUBB4A/PLK5/GEN1/SIX3/CNOT9/PSMD14/ALMS1/DYNC1I2/PSMD1/MAPRE1/E2F1/DYNC1LI1/NEK11/ANAPC4/CEP135/CENPE/FBXO5/CNOT4/CEP41/MEPCE/SEPTIN7/NBN/TUBB4B/PSMD5/MEN1/APC/PSMB2/CTDSPL/PSMB7/OFD1/RPA2/CDC7/ACTR1A/E2F8/ZW10/PSMC3/WNT10B/CDK2/ESPL1/NEDD1/RGCC/RNASEH2B/APEX1/PSMC6/PSMA4/PAGR1/BRD7/PSMC5/PSMD3/ATAD5/TUBG1/VPS4B/HAUS1/NDC80/HAUS5/PSMC4/CCNE1/PAF1/ATF5/CNOT11/ERCC3/PSMA7/XPC/CNOT10/PSMD6/PSMD2/PKD2/PLK4/MAD2L1/ABRAXAS1/SPDL1/H2AFY/MRNIP/PSMB8/TUBB/PSMB1/CASP2/EZH2/PCM1/MTBP/PKIA/CEP78/CNTRL/BRCC3	215
BP	GO:0033260	nuclear DNA replication	33/6417	47/17913	1.66235018045547e-06	7.88664608513797e-05	6.8657934331387e-05	RTEL1/POLD1/POLA2/FGFR1/POLD3/TIPIN/TERF2/ZMPSTE24/POLE/PCNA/CHEK2/RFC1/POLA1/RFC3/POLE2/INO80/RAD51/RFC2/DNA2/PRIM1/BRCA2/RPA1/RPA2/CDC7/FEN1/RFC5/ATAD5/POLE4/RFC4/GMNN/POLD2/TERF1/POLE3	33
BP	GO:0045017	glycerolipid biosynthetic process	124/6417	246/17913	1.71953388932084e-06	8.09613872888562e-05	7.04816921141078e-05	PIP5K1C/AGPAT3/PIK3CB/PTDSS2/LPCAT1/ACSL1/DGKQ/PIGQ/CPNE7/SCARB1/MTMR12/SELENOI/DGKZ/VAC14/INPP4B/PIK3C2A/ATM/PCYT1A/PIGX/GPAT4/PI4K2B/PI4KA/PITPNM2/PIGG/PDGFB/INPP5E/PIK3R3/PIK3C2B/PGAP2/CHKA/PCYT2/ABHD3/PLEKHA4/STARD7/MTMR7/SLC44A1/ACSL4/CAPN2/PITPNM3/AGPAT4/ACHE/PIK3R5/ACSL3/RAB4A/INPP5F/FAR1/DGKA/PLA2G4D/PLCG2/ALOX15/PIK3C3/MPPE1/INPP4A/SH3YL1/PIGU/ABHD5/PIK3R4/CDS1/MTMR9/AGPAT5/HTR2C/SLC44A2/PIP5K1B/LPIN1/ZP3/PLEKHA8/PI4KB/PLEKHA1/GPAM/DDHD1/PIGS/PGS1/PHOSPHO1/PGAP1/CDS2/FITM2/TAMM41/LIPH/PTPN13/PIK3R1/AGK/AGMO/PTDSS1/DPM2/PIP4K2A/AGAP2/PLA2G4B/LCLAT1/LPL/AJUBA/PIKFYVE/PLSCR1/AGPAT1/CPNE3/PLEKHA2/PIGV/PIGM/GNPAT/PIGC/ACP6/DGAT2/GPD1/MTMR6/PIGH/PIGB/LPCAT2/PIGW/PIP4K2B/PIGN/PIGF/CRLS1/LPIN3/PIGP/SACM1L/PIK3CA/ETNPPL/PYURF/FIG4/IMPA1/PIGO/GK/MTM1/MTMR1/OCRL	124
BP	GO:0016569	covalent chromatin modification	202/6417	433/17913	1.81785997001272e-06	8.49473662678875e-05	7.39517233546923e-05	KDM4B/EHMT1/DOT1L/PRKD1/BCOR/NACC2/SKI/CTBP1/EP400/TGFB1/AUTS2/ARID4B/TRRAP/KDM2B/CHD5/GATA3/DNMT1/UHRF1/BRCA1/ASXL1/HCFC1/ING5/ATM/SUPT3H/WDR5/CARM1/PPHLN1/EPC2/NCOA1/YEATS2/ATF7IP/MLLT6/PRMT2/UBE2E1/UBR2/ATG5/UBR5/SET/HUWE1/DNMT3A/MBD3/PRMT1/RPS6KA4/DPF1/HELLS/BAZ1A/DPF3/RUVBL2/KANSL1L/MECOM/RNF168/BAZ1B/PHF19/ZMPSTE24/ASH1L/TET1/SPHK2/EHMT2/LEF1/NSD1/USP49/PRDM12/MYSM1/MUC1/RBM14/CTCF/TRIM37/SUZ12/IWS1/HAT1/SETD7/PAXIP1/PHF8/PRKCD/PRMT7/GFI1/HDAC1/TADA2A/TRIP12/MIER1/SMYD2/RNF2/PCGF5/EED/TAF6L/ARID4A/SETD3/RTF1/NAA60/KDM8/CXXC1/FBL/RIF1/USP16/PPM1F/ACTL6A/HDAC2/C6orf89/ASH2L/OGT/HDAC6/ARRB1/RUVBL1/PRDM2/LDB1/CTR9/USP15/KAT2B/CDC73/NOC2L/TAF5L/SFPQ/PCGF6/CDK1/BMI1/SPI1/NAA40/CHEK1/PWP1/UBE2N/SUDS3/BRCA2/PRMT5/HSF4/KAT2A/MBD2/ZNF274/KANSL3/KAT14/MCM3AP/TASOR/NEK11/SETMAR/TET2/REST/SMARCAD1/ISL1/SAP30L/KDM1B/RNF8/BEND3/MYB/SUV39H1/FOXP3/MEN1/WDR61/PPP5C/PIH1D1/EYA2/DTX3L/KDM1A/PRKAA2/PINK1/RLF/PRMT6/PYGO2/PADI2/SUV39H2/KDM4D/CDK2/MCRS1/MPHOSPH8/VRK1/RIOX1/EID1/SETD6/BRD7/SUPT6H/EPOP/PHB/COPRS/TRIM28/ZNF304/PAF1/POLE4/UCN/DNMT3B/SMARCB1/MORC2/TADA3/CTNNB1/NAA50/CLOCK/SAP30/H2AFY/NELFE/MAP3K7/HIST1H1E/BRPF3/RING1/PHF10/EZH2/ING3/CDK5/POLE3/CDK9/RNF20/UBE2A/BRCC3/MSL3/USP51/FMR1	202
