ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0046390	ribose phosphate biosynthetic process	149/6193	284/17913	3.5563485323714e-10	3.5563485323714e-08	3.12825836098748e-08	HDAC4/PFKL/ADCY9/NUP153/NCOR1/SLC25A12/ACSL1/PFKP/GMPS/OGDH/AK4/MPC2/NUP62/ENTPD5/ALDOA/POM121/PAICS/PFKFB3/PPCDC/ADSL/MLYCD/NUP88/AK2/ACOT7/NME7/ADCY3/CTPS2/PARP1/LDHA/NUP58/GALK1/GUCY1A1/POM121C/PGK1/HK1/ADCY7/PFAS/ACLY/HK2/PANK2/CMPK1/ACTN3/NUP107/GPI/GART/PPARA/NUP43/SLC25A13/ACSL4/ELOVL5/SLC26A1/ELOVL7/MLXIPL/AMPD3/ACSL3/PDK4/AK5/NDC1/ENO1/ENO4/UQCC3/HSD17B12/ACACB/ADPGK/NUP85/PDHB/PFKFB4/CBR4/NUP205/ACSS1/PFKFB2/ELOVL1/ADCY6/PKM/NME9/ELOVL6/AK9/PDK3/NUP133/TPR/CTPS1/ATP5PB/DLAT/TIGAR/DMAC2L/NME1/SEH1L/RANBP2/RAE1/SLC25A1/UMPS/PAPSS1/SLC26A2/PANK3/IMPDH1/NUP42/RFK/VCP/NUP188/STOML2/ADCY1/ELOVL2/GUCY1A2/APRT/GCDH/SCD5/ELOVL4/UCK1/NUP214/ADSS/PRKAA2/PINK1/PGM1/PPT1/PAPSS2/HACD1/ACSL5/PANK1/OGDHL/P2RX7/TPI1/ENO2/IGF1/GSTZ1/ATP5PD/ENO3/ATP5MC1/CAD/NUP35/PDK1/ATP5MC3/NPPC/ATP5PO/NUP50/TREX1/HACD2/NME6/NUP54/ATPSCKMT/NME5/MPC1/SLC35B3/DNAJC30/PRXL2C/PFKFB1/HPRT1/UPRT/PDHA1/PRPS2	149
BP	GO:2001020	regulation of response to DNA damage stimulus	112/6193	201/17913	5.7424610613544e-10	5.65131088577734e-08	4.97104273331281e-08	NACC2/SPIDR/PIAS4/RTEL1/ATR/RAD9A/PRKDC/SPRED2/BRCA1/BABAM2/ATM/SPIRE2/MDM2/HIC1/POLQ/PPP1R10/EGFR/SHLD1/PARP1/DHX9/TERF2/FUS/RNF168/NSD2/POLH/TEX15/ZMPSTE24/NPAS2/RECQL5/DEK/MUC1/RFWD3/BCL2L12/PCNA/CHEK2/PPP4R2/NEK4/EEF1E1/PAXIP1/UBE2V2/MARCH7/TRIP12/FIGNL1/SMYD2/CRY1/HMGB1/RAD51/DDX5/XRCC1/RIF1/CCAR2/MYC/SMCHD1/OGG1/MSX1/IER3/DYRK3/USP1/SLF2/SHLD2/CHEK1/DDIAS/TRIAP1/UBE2N/TIGAR/PARPBP/ELL3/SMG1/WRAP53/SETMAR/FBXO5/BCLAF1/RNF8/KLHL15/THOC5/APBB1/PTTG1IP/DTX3L/CYREN/AUNIP/KDM1A/RPA2/FBH1/ERCC6/NSMCE4A/H2AFX/KDM4D/USP47/RAD51AP1/TIMELESS/DDX11/FOXM1/RNASEH2B/SPRED1/PPP4C/ATAD5/TRIM28/ETAA1/ACTR2/PARP3/MAGEF1/PARP9/ING2/FBXO4/SLF1/MRNIP/ARMT1/HNRNPK/CDK9/USP51/BRCC3/FMR1	112
BP	GO:0098534	centriole assembly	30/6193	35/17913	5.93450967064922e-10	5.74905624344143e-08	5.05702213875553e-08	NPM1/C2CD3/CENPJ/BRCA1/NUP62/CEP72/WDR62/CEP120/CDK5RAP2/CEP295/RBM14/TRIM37/CCDC78/MCIDAS/STIL/KAT2B/E2F4/CCP110/KAT2A/CEP76/CEP63/CEP135/SASS6/DEUP1/CDK2/MDM1/CNTROB/VPS4B/PLK4/PLK2	30
BP	GO:0006913	nucleocytoplasmic transport	156/6193	302/17913	6.12026712835467e-10	5.83779326089215e-08	5.13507756955555e-08	AKT1/NUP153/NPM1/RSRC1/THOC2/PARK7/NUP62/MAPK1/IPO11/XPO6/POM121/LZTS2/KPNB1/DDX39A/PHAX/ZC3H11A/MDM2/NUP88/PPP1R10/SMURF1/DUSP16/KHDRBS1/SYMPK/DHX9/NUP58/SNRPD1/U2AF2/AGFG1/POM121C/RANGAP1/NMD3/EFCAB7/RBM8A/SRSF11/HHEX/NUP107/CTDSPL2/MBTPS1/MALT1/CALR/IWS1/ANKRD54/GTSE1/RANBP17/SRSF3/NUP43/HNRNPA2B1/NXF1/BARD1/XPO1/FYTTD1/NDC1/RITA1/CPSF6/KPNA3/CPSF2/PPM1A/SRSF5/DHX38/NUP85/GEMIN7/SIX2/GEMIN6/APPL1/HCLS1/ECT2/SDAD1/SLBP/EIF4E/RAB23/NUP205/NCBP1/CITED1/ALKBH5/XPO4/XPO7/APPL2/NCBP2/NUP133/TPR/CHTOP/RBM4/MAGOHB/SARNP/THOC6/SMG1/SEH1L/SIX3/RANBP2/SNRPG/STRADB/SNRPB/FERMT1/SRSF6/RAE1/MCM3AP/YTHDC1/GEMIN5/TNPO3/SMO/NUP42/SYK/NUP188/UPF3B/THOC5/PTTG1IP/HYAL2/NUP214/SMG5/SNRPE/IPO13/UHMK1/TARDBP/UPF2/PTPN11/IPO5/UPF3A/PABPN1/STYX/SNUPN/NEDD4/SRSF1/SRSF2/KPNA2/ALYREF/EIF4A3/SUPT6H/RPAIN/MED1/GEMIN4/TRIM28/SP100/DNAJC27/CPSF3/NUP35/SRSF7/SSB/NXT1/MAVS/MX2/NUP50/SNRPD3/RBM15B/LSG1/NUP54/HDAC3/TMCO6/SLU7/RIOK2/CDK5/CPSF4/ENY2/PKIA/GLE1/TXN/GEMIN8	156
BP	GO:0051054	positive regulation of DNA metabolic process	121/6193	222/17913	7.65845922572417e-10	7.19431018174089e-08	6.32830578125629e-08	NVL/GRHL2/SPIDR/PARN/AKT1/RTEL1/ATR/DNMT1/SMOC2/PTGES3/PRKDC/CCT3/BRCA1/MAPK1/PNKP/BABAM2/ATM/WT1/SPIRE2/PPHLN1/TFRC/PPP1R10/FGFR1/EGFR/SHLD1/PARP1/DHX9/SLX4/FUS/RNF168/NSD2/FGFR4/CCT6A/RAC1/MAPK15/CHTF18/PDGFB/NPAS2/HSP90AA1/NABP2/CDT1/PCNA/DHX36/HNRNPA2B1/PAXIP1/UBE2V2/EXOSC3/STAT6/USP7/RFC3/HMGB1/ST20/INO80/RAD51/XRCC1/RIF1/XRCC5/PKIB/RFC2/MYC/WRN/SMCHD1/CACYBP/CDK1/DNA2/SLF2/SHLD2/UBE2N/TIGAR/WRAP53/SETMAR/TASOR/MLH1/CCT5/TCP1/RNF8/NBN/STOML2/DKC1/TNKS2/HRAS/APBB1/DTX3L/PDGFRB/CDC7/ERCC6/E2F8/H2AFX/KDM4D/CDK2/E2F7/TIMELESS/RESF1/RFC5/CCT2/DDX11/FOXM1/MPHOSPH8/RGCC/EXOSC6/ACD/MAP2K4/TNFAIP1/ATAD5/TRIM28/ACTR2/UCN/MORC2/PARP3/PARP9/RFC4/OTUD4/UBE2B/FBXO4/SLF1/MRNIP/RAD50/POT1/DSCC1/ENDOG/BRCC3	121
BP	GO:0009150	purine ribonucleotide metabolic process	238/6193	500/17913	7.90905951544595e-10	7.31883119339774e-08	6.43783776111948e-08	HDAC4/FAM20C/SLC25A33/PFKL/ADCY9/DLG2/NUP153/NCOR1/SLC25A12/ACSL1/PFKP/GMPS/OGDH/AK4/MPC2/PDE4A/TPST1/PARK7/NUP62/ENTPD5/MCCC2/ALDOA/SULT2B1/POM121/PDE4C/PAICS/PFKFB3/PPCDC/ADSL/GPAT4/MLYCD/NUP88/OLA1/NADK/AK2/ACOT7/PIPOX/NME7/UQCRH/BAD/ADCY3/PARP1/THEM4/NMNAT1/LDHA/NUP58/ACOT2/COX5A/GALK1/NDUFV2/GUCY1A1/POM121C/PGK1/HK1/ADCY7/PFAS/ACLY/HK2/PANK2/ACTN3/NUP107/GPI/GART/PPARA/DLG1/NUP43/SLC25A13/ACSL4/ELOVL5/PDE9A/CTNS/SLC26A1/ELOVL7/MLXIPL/PARG/AMPD3/COX10/ACSL3/PDK4/FIGNL1/ABCD1/AK5/ACBD6/NDC1/ENO1/NDUFS5/ENO4/NUDT5/UQCC3/HSD17B12/ACACB/NDUFB1/ADPGK/NUP85/MOCOS/PDHB/PFKFB4/OXSM/MFN1/CBR4/PDE5A/NUDT9/ENPP1/RAB23/NUP205/CROT/PDE7A/ATP7A/ACOT9/ACSS1/PFKFB2/NDUFS2/MAGI3/ELOVL1/ADCY6/PKM/NME9/ELOVL6/AADAT/HSD17B4/AK9/PDK3/NUP133/BPNT1/TPR/ATP5IF1/ATP5PB/CDK1/PPIF/SDHAF2/NDUFC2/DLAT/TIGAR/DNM1L/DLST/DMAC2L/ACOT1/NDUFAF1/PDE8A/NUDT7/NME1/SEH1L/NDUFB7/NDUFB3/RANBP2/MCEE/DBI/ITPA/RAE1/NDUFV3/SLC25A1/PAPSS1/PDE8B/SLC26A2/PANK3/BEND3/IMPDH1/NUP42/COX6C/FXN/NDUFB6/VCP/NUP188/STOML2/ADCY1/ELOVL2/GUCY1A2/APRT/GCDH/SCD5/ELOVL4/NUDT18/NUP214/ADSS/PRKAA2/PINK1/GNAI3/COA6/ATP1B1/PMVK/PGM1/PPT1/HMGCL/PAPSS2/HACD1/ACSL5/NDUFB8/PANK1/OGDHL/GLYAT/P2RX7/NDUFA12/TPI1/ENO2/IGF1/GMPR2/GSTZ1/NDUFB10/SULT1A1/ATP5PD/TEFM/ENO3/ATP5MC1/PDE1A/NUP35/ATP6V1B1/PDK1/ATP5MC3/NPPC/MOCS3/NFS1/ATP5PO/NDUFA6/NUP50/TREX1/HACD2/NME6/NDUFB5/NUP54/UQCRQ/ATPSCKMT/NME5/MOCS2/UQCC2/NT5E/ACOT13/HSPA1B/MPC1/SLC35B3/DNAJC30/NDUFA5/ATP6V1B2/IMPAD1/PRXL2C/NDUFA8/PFKFB1/HPRT1/PDHA1	238
BP	GO:0000070	mitotic sister chromatid segregation	80/6193	132/17913	8.2864373445277e-10	7.55528110824585e-08	6.64582536873035e-08	MAD1L1/PINX1/TACC3/NUSAP1/RB1/NUP62/ATM/XRCC3/KPNB1/KIFC1/CENPF/CHMP6/CDK5RAP2/NEK6/PDS5B/NCAPH/NCAPD2/PRC1/PDS5A/DIS3L2/KNSTRN/NCAPD3/CDT1/CDC27/TRIP13/SMC5/PSMG2/CHMP4B/INCENP/RACGAP1/INO80/BUB1B/CDC6/SMC4/CHMP1A/KLHL22/NCAPH2/HNRNPU/TPR/KIF14/SLF2/ANAPC15/DERPC/KIF22/MIS12/SEH1L/GEN1/DYNC1LI1/CENPE/FBXO5/RRS1/CHMP5/APC/PCID2/CDCA8/ZWINT/BUB3/ZW10/CDCA5/ESPL1/CHAMP1/CHMP4A/HASPIN/SPAG5/VPS4B/NDC80/SGO1/CHMP2B/MAD2L1/NCAPG/H2AFY/SLF1/SPDL1/RIOK2/CHMP7/RAD21/DSCC1/SMC2/SMC1A/KIF4A	80
BP	GO:0007093	mitotic cell cycle checkpoint	87/6193	147/17913	8.48297799511272e-10	7.62238602459404e-08	6.70485263046209e-08	MAD1L1/CRADD/PRKDC/RB1/BRCA1/CCND1/WNT9A/PIDD1/ATM/XRCC3/CARM1/CENPF/MDM2/CDC25C/PPP1R10/CDK5RAP2/TIPIN/TAOK2/MAD2L1BP/MAP3K20/MUC1/NABP2/ZWILCH/RFWD3/CDT1/CNOT3/PCNA/GTSE1/CHEK2/DLG1/TRIP13/TNKS1BP1/PSMG2/PRCC/TFDP1/RPS27L/BUB1B/TICRR/DONSON/CNOT6/NAE1/KLHL22/TPR/CLSPN/CDK1/ANAPC15/CNOT2/TRIAP1/KNTC1/BLM/E2F4/CDK5RAP3/CNOT9/NABP1/GEN1/E2F1/NEK11/DYNC1LI1/SETMAR/RAD17/MDC1/NBN/HRAS/APC/PCID2/DCLRE1B/INTS3/RPA2/ZWINT/ZW10/E2F8/CDK2/E2F7/RGCC/NDC80/CNOT11/BUB1/AURKA/CNOT10/XPC/MAD2L1/CNOT6L/PLK2/SPDL1/MRNIP/CASP2/FOXO4	87
BP	GO:0009152	purine ribonucleotide biosynthetic process	140/6193	266/17913	9.08577587284965e-10	8.04740148738112e-08	7.07870748830587e-08	HDAC4/PFKL/ADCY9/NUP153/NCOR1/SLC25A12/ACSL1/PFKP/GMPS/OGDH/AK4/MPC2/NUP62/ENTPD5/ALDOA/POM121/PAICS/PFKFB3/PPCDC/ADSL/MLYCD/NUP88/AK2/ACOT7/NME7/ADCY3/PARP1/LDHA/NUP58/GALK1/GUCY1A1/POM121C/PGK1/HK1/ADCY7/PFAS/ACLY/HK2/PANK2/ACTN3/NUP107/GPI/GART/PPARA/NUP43/SLC25A13/ACSL4/ELOVL5/SLC26A1/ELOVL7/MLXIPL/AMPD3/ACSL3/PDK4/AK5/NDC1/ENO1/ENO4/UQCC3/HSD17B12/ACACB/ADPGK/NUP85/PDHB/PFKFB4/CBR4/NUP205/ACSS1/PFKFB2/ELOVL1/ADCY6/PKM/NME9/ELOVL6/AK9/PDK3/NUP133/TPR/ATP5PB/DLAT/TIGAR/DMAC2L/NME1/SEH1L/RANBP2/RAE1/SLC25A1/PAPSS1/SLC26A2/PANK3/IMPDH1/NUP42/VCP/NUP188/STOML2/ADCY1/ELOVL2/GUCY1A2/APRT/GCDH/SCD5/ELOVL4/NUP214/ADSS/PRKAA2/PINK1/PGM1/PPT1/PAPSS2/HACD1/ACSL5/PANK1/OGDHL/P2RX7/TPI1/ENO2/IGF1/GSTZ1/ATP5PD/ENO3/ATP5MC1/NUP35/PDK1/ATP5MC3/NPPC/ATP5PO/NUP50/TREX1/HACD2/NME6/NUP54/ATPSCKMT/NME5/MPC1/SLC35B3/DNAJC30/PRXL2C/PFKFB1/HPRT1/PDHA1	140
BP	GO:0008380	RNA splicing	213/6193	440/17913	1.02194163505914e-09	8.92399737657274e-08	7.84978444957952e-08	THRAP3/RBFOX3/HNRNPF/ELAVL1/RSRC1/THOC2/SNRNP40/MTREX/PTBP1/HNRNPM/SETX/LSM4/CCAR1/CELF1/WT1/PRPF6/DHX15/DDX46/FAM172A/RBMX/AHNAK/DDX39A/NSRP1/HNRNPH1/SRRT/PUF60/KHDRBS1/CSTF3/SYMPK/SNRNP70/RBM38/ZBTB8OS/DHX9/CLK2/CELF2/FUS/SNRPD1/TXNL4A/U2AF2/KHSRP/SUGP1/RRP1B/WTAP/MFAP1/USP4/USP49/SNIP1/RBM8A/SRSF11/SART1/TSEN54/SCAF1/GTF2F1/SUGP2/IWS1/DDX1/PPP4R2/CDC5L/SRSF3/LSM5/HNRNPA2B1/KHDRBS3/LSM1/NONO/PQBP1/RBM10/RALY/PRMT7/CTNNBL1/AQR/TSEN34/CELF3/LINC01715/PPP1R8/PRCC/DDX23/CPSF2/SRSF5/DHX38/TXNL4B/LUC7L3/DDX5/GEMIN7/ZNF638/GEMIN6/U2SURP/POLR2B/SREK1/SYNCRIP/CCAR2/NCBP1/NOL3/DDX17/NCBP2/HNRNPU/ZNF326/SCNM1/RNPC3/WDR77/PRPF38A/SFPQ/SF3A3/RBMXL1/RBM4/SF1/CLP1/MAGOHB/DDX47/SCAF11/ARL6IP4/WBP4/PRMT5/METTL3/PAPOLA/SNRPA1/CD2BP2/ESRP2/THOC6/POLR2A/CWC25/PPIL3/TIA1/SNRPG/HNRNPA3/SNRPB/SRSF6/POLR2H/TRA2B/YTHDC1/GEMIN5/DHX16/SNRPC/PRPF4B/PPIL1/LSM2/SNRNP48/CDK13/WEE2-AS1/TRA2A/LSM8/PRPF4/SMU1/UPF3B/NCBP2L/ZRSR2/THOC5/FASTK/BCAS2/SNRPE/SF3B4/DNAJC8/KDM1A/ZRANB2/TTF2/SRSF10/IVNS1ABP/TARDBP/PPIH/RBM17/TRPT1/SNRNP35/WBP11/GTF2F2/ZC3H13/PNN/PABPN1/SNUPN/FAM98B/SNRNP25/SRSF1/SRSF2/ALYREF/EIF4A3/SUPT6H/C1QBP/GEMIN4/RNU6-2/GPATCH1/PPIG/CPSF3/PRPF40A/GCFC2/POLR2D/MPHOSPH10/SNRNP27/SRSF7/CWC22/SNRPB2/CRNKL1/PHF5A/RTCB/SNRPD3/DBR1/RBM15B/LSM6/FRG1/PPP2CA/SREK1IP1/PPWD1/SLU7/SF3B5/SRPK1/RBM28/CPSF4/TGS1/RNU6ATAC/HNRNPK/MBNL3/HTATSF1/HNRNPH2/GEMIN8/FMR1/RBMX2	213
BP	GO:0031570	DNA integrity checkpoint	84/6193	141/17913	1.05088037390373e-09	9.04924766417097e-08	7.95995791987603e-08	CRADD/ATR/RAD9A/PRKDC/BRCA1/CCND1/PIDD1/BABAM2/ATM/CARM1/MDM2/CDC25C/PPP1R10/CDC14B/TIPRL/TIPIN/TAOK2/MAP3K20/INTS7/MUC1/RFWD3/CDT1/CNOT3/PCNA/GTSE1/CHEK2/CDC5L/TNKS1BP1/ATRIP/CRY1/TFDP1/RPS27L/TICRR/CDC6/DONSON/CDC45/CNOT6/CCAR2/NAE1/CLSPN/CDK1/DNA2/CHEK1/CNOT2/TRIAP1/BLM/E2F4/CDK5RAP3/CNOT9/E2F1/NEK11/SETMAR/CEP63/RAD1/RAD17/MDC1/NBN/THOC5/PEA15/FBXO6/DTL/RPA2/USP28/E2F8/H2AFX/HINFP/PTPN11/CDK2/E2F7/RGCC/RNASEH2B/ETAA1/CNOT11/AURKA/TREX1/CNOT10/XPC/CNOT6L/FBXO4/PLK2/MRNIP/CASP2/FOXO4/BRCC3	84
BP	GO:0033044	regulation of chromosome organization	159/6193	311/17913	1.11513256387342e-09	9.47098889865097e-08	8.33093267978109e-08	MAD1L1/TLK1/PARN/RNF4/RTEL1/MCPH1/TRAPPC12/PINX1/ATR/TACC3/GATA3/DNMT1/RB1/CCT3/BRCA1/MAPK1/PNKP/ATM/PHF2/XRCC3/PPHLN1/CENPF/MLLT6/PPP1R10/ATG5/CDK5RAP2/NEK6/SET/RPS6KA4/PARP1/TERF2/SLX4/RUVBL2/CCT6A/MAPK15/PHF19/ZMPSTE24/TET1/NSD1/SENP6/PRDM12/MUC1/NABP2/LIG4/CTCF/RMI2/CDT1/CDC27/IWS1/DHX36/SETD7/TRIP13/HNRNPA2B1/PAXIP1/SMC5/PHF8/GFI1/USP7/PSMG2/TRIP12/VEGFA/MIER1/EED/BUB1B/RTF1/CDC6/XRCC1/RIF1/XRCC5/DCP2/PKIB/C6orf89/MYC/HDAC8/ARRB1/CTR9/KLHL22/HNRNPU/TPR/H3F3A/NOC2L/SFPQ/CHTOP/SLF2/CHEK1/ANAPC15/UBE2N/MNAT1/SMG1/TOP2A/KAT2A/ZNF274/GEN1/ZNF335/DYNC1LI1/SETMAR/TASOR/CENPE/CCT5/TAF7/FBXO5/ASF1A/TCP1/MYB/NBN/DKC1/GNL3L/FOXP3/MCM2/TNKS2/APC/PCID2/WDR61/PIH1D1/SMG5/PINK1/PYGO2/KDM1A/PRMT6/PADI2/EXOSC10/WAPL/MKI67/KDM4D/FEN1/CDCA5/RESF1/ESPL1/CCT2/DDX11/MPHOSPH8/EID1/BRD7/ACD/CENPV/SUPT6H/NDC80/TRIM28/PAF1/UCN/BUB1/DNMT3B/MORC2/MAD2L1/ING2/UBE2B/H2AFY/FBXO4/SLF1/SPDL1/RIOK2/RAD50/NELFE/HIST1H1B/POT1/RAD21/RNF20/CDK9/FMR1	159
BP	GO:0043414	macromolecule methylation	144/6193	276/17913	1.15044583795482e-09	9.63887053421604e-08	8.47860581286474e-08	EHMT1/DOT1L/GRHL2/NSUN6/CHD5/GATA3/DNMT1/PRORP/WDR82/BRCA1/NIBAN2/WT1/WDR4/WDR5/CARM1/DPY30/GSPT1/MLLT6/PRMT2/DNMT3A/MBD3/NSUN4/TRMT61A/PARP1/PRMT3/ETFBKMT/METTL8/MECOM/NSD2/WTAP/PHF19/NTMT1/ZMPSTE24/ASH1L/TET1/NSD1/PRDM12/CTCF/SUZ12/IWS1/PCMTD2/PICK1/SETD7/DIMT1/PCMT1/PAXIP1/PRMT7/METTL21A/GFI1/TDRD1/SMYD2/EED/SETD3/RTF1/MRM3/CXXC1/TDRD12/FBL/RIF1/BMT2/MYC/ASH2L/TRMO/PRDM2/CTR9/EEF1AKMT1/TDRKH/CHTOP/RRNAD1/TRDMT1/RAB6A/EEF1AKMT3/PWP1/BCDIN3D/PRMT5/METTL3/RAMAC/MBD2/ZNF274/SNRPB/TRMT6/ZNF335/SETMAR/METTL6/ETF1/BEND3/MYB/MRM2/MEPCE/TRMT10B/SUV39H1/TRMT5/WDR61/PIH1D1/PYGO2/RBBP5/KDM1A/ICMT/PRMT6/RLF/HENMT1/SUV39H2/EEF1AKMT2/MTA2/KDM4D/METTL1/MPHOSPH8/ZC3H13/FAM98B/LCMT2/EEF2KMT/SETD6/FTSJ3/MRM1/METTL2A/SUPT6H/TRIM28/PAF1/TRMT61B/NDUFAF7/FAM98A/DNMT3B/MIS18A/N6AMT1/SNRPD3/TRMT10C/RBM15B/EEF1AKMT4/TRMT10A/ZCCHC4/PRMT9/H2AFY/ATPSCKMT/NSUN2/NELFE/ARMT1/HIST1H1B/HIST1H1E/CMTR1/METTL2B/EZH2/TGS1/RNF20/TRMT2B	144
BP	GO:0010389	regulation of G2/M transition of mitotic cell cycle	104/6193	185/17913	1.2028516958818e-09	9.94357401928954e-08	8.74663106858049e-08	PCNT/SFI1/PSME4/CEP131/CLASP1/RAD51B/PINX1/RBX1/DYNLL1/CENPJ/BRCA1/CCND1/CEP72/NINL/ATM/PSMA1/CENPF/CEP70/CDK5RAP2/HAUS7/STOX1/HSPA2/PSMA6/TAOK2/HAUS3/PSMD13/HSP90AA1/RAD51C/HMMR/PSMC2/YWHAG/AKAP9/CKAP5/TUBA4A/PSMA5/PSMA3/TICRR/PSMD12/PSME3/CEP192/TPX2/DONSON/FBXL7/FGFR1OP/CUL1/HAUS6/NAE1/HAUS8/SSNA1/KIF14/CLSPN/CDK1/CDK4/BLM/HAUS2/CCP110/CDK5RAP3/CEP76/PSMD1/ALMS1/PSMD14/MAPRE1/CEP63/CEP135/SKP1/PSMB9/FBXO5/CEP41/NBN/PSMD5/TUBB4B/PRKAR2B/PSMB7/OFD1/CDC7/DTL/ACTR1A/PSMC3/USP47/WNT10B/NEDD1/RNASEH2B/PSMC6/PSMB5/PSMA4/PSMD3/TUBG1/VPS4B/HAUS1/HAUS5/AURKA/PSMA7/PSMD2/PSMD6/PLK4/MRNIP/PSMB8/PSMB1/TUBB/RAD21/PKIA/CNTRL/CEP78/FOXO4	104
BP	GO:0007098	centrosome cycle	70/6193	112/17913	1.41178207508179e-09	1.15171695598778e-07	1.01308073836548e-07	ARHGEF10/CROCC/CEP131/MCPH1/NPM1/C2CD3/CENPJ/BRCA1/NUP62/CEP72/WDR62/XRCC3/CEP120/CDK5RAP2/HAUS7/HAUS3/CHMP3/CNTLN/USP33/KIF11/CEP295/RBM14/CCNF/TRIM37/CKAP5/XPO1/CHMP4B/NUBP1/CEP192/ROCK2/UBXN2B/HAUS6/GOLGA2/STIL/CHMP1A/HAUS8/KAT2B/CDK1/CHEK1/CHORDC1/BRCA2/PCLAF/HAUS2/CCP110/KAT2A/CEP76/GEN1/CEP63/CEP135/XRCC2/CHMP5/SASS6/SSX2IP/CDK2/MDM1/CNTROB/VPS4B/HAUS1/HAUS5/CEP68/AURKA/POC1A/SGO1/CHMP2B/MAP9/PKD2/PLK4/PLK2/CETN3/TMEM67	70
BP	GO:0051169	nuclear transport	156/6193	305/17913	1.53440211832427e-09	1.23549261475461e-07	1.08677202666275e-07	AKT1/NUP153/NPM1/RSRC1/THOC2/PARK7/NUP62/MAPK1/IPO11/XPO6/POM121/LZTS2/KPNB1/DDX39A/PHAX/ZC3H11A/MDM2/NUP88/PPP1R10/SMURF1/DUSP16/KHDRBS1/SYMPK/DHX9/NUP58/SNRPD1/U2AF2/AGFG1/POM121C/RANGAP1/NMD3/EFCAB7/RBM8A/SRSF11/HHEX/NUP107/CTDSPL2/MBTPS1/MALT1/CALR/IWS1/ANKRD54/GTSE1/RANBP17/SRSF3/NUP43/HNRNPA2B1/NXF1/BARD1/XPO1/FYTTD1/NDC1/RITA1/CPSF6/KPNA3/CPSF2/PPM1A/SRSF5/DHX38/NUP85/GEMIN7/SIX2/GEMIN6/APPL1/HCLS1/ECT2/SDAD1/SLBP/EIF4E/RAB23/NUP205/NCBP1/CITED1/ALKBH5/XPO4/XPO7/APPL2/NCBP2/NUP133/TPR/CHTOP/RBM4/MAGOHB/SARNP/THOC6/SMG1/SEH1L/SIX3/RANBP2/SNRPG/STRADB/SNRPB/FERMT1/SRSF6/RAE1/MCM3AP/YTHDC1/GEMIN5/TNPO3/SMO/NUP42/SYK/NUP188/UPF3B/THOC5/PTTG1IP/HYAL2/NUP214/SMG5/SNRPE/IPO13/UHMK1/TARDBP/UPF2/PTPN11/IPO5/UPF3A/PABPN1/STYX/SNUPN/NEDD4/SRSF1/SRSF2/KPNA2/ALYREF/EIF4A3/SUPT6H/RPAIN/MED1/GEMIN4/TRIM28/SP100/DNAJC27/CPSF3/NUP35/SRSF7/SSB/NXT1/MAVS/MX2/NUP50/SNRPD3/RBM15B/LSG1/NUP54/HDAC3/TMCO6/SLU7/RIOK2/CDK5/CPSF4/ENY2/PKIA/GLE1/TXN/GEMIN8	156
BP	GO:0072522	purine-containing compound biosynthetic process	150/6193	291/17913	1.57550376968596e-09	1.25232350923756e-07	1.10157692722577e-07	HDAC4/PFKL/ADCY9/NUP153/NCOR1/SLC25A12/ACSL1/PFKP/GMPS/OGDH/AK4/MPC2/NUP62/ENTPD5/ALDOA/POM121/PAICS/PFKFB3/PPCDC/ADSL/MLYCD/NUP88/AK2/ACOT7/NME7/ADCY3/PARP1/LDHA/NUP58/MTHFD1/GALK1/GUCY1A1/POM121C/PGK1/HK1/ADCY7/PFAS/ACLY/HK2/PANK2/ACTN3/NUP107/SHMT1/GPI/GART/PPARA/NUP43/SLC25A13/ACSL4/ELOVL5/SLC26A1/ELOVL7/MLXIPL/AMPD3/ACSL3/PDK4/AK5/NDC1/ENO1/ENO4/UQCC3/HSD17B12/ACACB/PNP/ADPGK/NUP85/PDHB/PFKFB4/CBR4/NUP205/ACSS1/PFKFB2/ELOVL1/ADCY6/PKM/NME9/ELOVL6/AK9/PDK3/NUP133/TPR/ATP5PB/DLAT/TIGAR/DMAC2L/NME1/SEH1L/DGUOK/RANBP2/RAE1/SLC25A1/PAPSS1/DCK/MTHFD2L/SLC26A2/PANK3/IMPDH1/NUP42/VCP/NUP188/STOML2/ADCY1/ADORA2B/ELOVL2/GUCY1A2/APRT/GCDH/SCD5/ELOVL4/NUP214/ADSS/PRKAA2/PINK1/PGM1/PPT1/PAPSS2/HACD1/ACSL5/PANK1/OGDHL/P2RX7/TPI1/ENO2/IGF1/GMPR2/GSTZ1/ATP5PD/ENO3/ATP5MC1/NUP35/PDK1/ATP5MC3/NPPC/ATP5PO/NUP50/TREX1/HACD2/NME6/NUP54/ATPSCKMT/NME5/NT5E/MPC1/SLC35B3/DNAJC30/PRXL2C/MTAP/PFKFB1/HPRT1/PDHA1	150
